-9.01 0.0142271 -2.36376e-05 0.0142272 1.60116 -13.8141 13.9065 -9.01 0
-9 0.01425 -2.3843e-05 0.0142501 1.60116 -13.8135 13.906 -9 0
-8.99 0.0142718 -2.38408e-05 0.0142718 1.60116 -13.8129 13.9054 -8.99 0
-8.98 0.0142923 -2.36308e-05 0.0142923 1.60116 -13.8124 13.9049 -8.98 0
-8.97 0.0143116 -2.32132e-05 0.0143116 1.60116 -13.8118 13.9043 -8.97 0
-8.96 0.0143297 -2.2588e-05 0.0143297 1.60115 -13.8113 13.9038 -8.96 0
-8.95 0.0143466 -2.1755e-05 0.0143466 1.60115 -13.8107 13.9032 -8.95 0
-8.94 0.0143622 -2.07144e-05 0.0143623 1.60115 -13.8101 13.9026 -8.94 0
-8.93 0.0143767 -1.94661e-05 0.0143767 1.60115 -13.8096 13.9021 -8.93 0
-8.92 0.01439 -1.80101e-05 0.01439 1.60115 -13.809 13.9015 -8.92 0
-8.91 0.0144021 -1.63465e-05 0.0144021 1.60115 -13.8084 13.901 -8.91 0
-8.9 0.014413 -1.44751e-05 0.014413 1.60115 -13.8079 13.9004 -8.9 0
-8.89 0.0144226 -1.23961e-05 0.0144226 1.60115 -13.8073 13.8998 -8.89 0
-8.88 0.0144311 -1.01095e-05 0.0144311 1.60115 -13.8068 13.8993 -8.88 0
-8.87 0.0144384 -7.61511e-06 0.0144384 1.60114 -13.8062 13.8987 -8.87 0
-8.86 0.0144444 -4.91309e-06 0.0144444 1.60114 -13.8056 13.8982 -8.86 0
-8.85 0.0144493 -2.00339e-06 0.0144493 1.60114 -13.8051 13.8976 -8.85 0
-8.84 0.0144529 1.11399e-06 0.0144529 1.60114 -13.8045 13.8971 -8.84 0
-8.83 0.0144554 4.43904e-06 0.0144554 1.60114 -13.8039 13.8965 -8.83 0
-8.82 0.0144566 7.97177e-06 0.0144566 1.60114 -13.8034 13.8959 -8.82 0
-8.81 0.0144567 1.17122e-05 0.0144567 1.60114 -13.8028 13.8954 -8.81 0
-8.8 0.0144555 1.56602e-05 0.0144555 1.60114 -13.8023 13.8948 -8.8 0
-8.79 0.0144532 1.9816e-05 0.0144532 1.60114 -13.8017 13.8943 -8.79 0
-8.78 0.0144496 2.41794e-05 0.0144496 1.60113 -13.8011 13.8937 -8.78 0
-8.77 0.0144448 2.87505e-05 0.0144448 1.60113 -13.8006 13.8931 -8.77 0
-8.76 0.0144388 3.35293e-05 0.0144389 1.60113 -13.8 13.8926 -8.76 0
-8.75 0.0144317 3.85158e-05 0.0144317 1.60113 -13.7994 13.892 -8.75 0
-8.74 0.0144854 3.40754e-05 0.0144855 1.60113 -13.7988 13.8914 -8.74 0
-8.73 0.0145436 2.89818e-05 0.0145436 1.60113 -13.7982 13.8908 -8.73 0
-8.72 0.0146005 2.4123e-05 0.0146005 1.60113 -13.7976 13.8902 -8.72 0
-8.71 0.014656 1.9499e-05 0.014656 1.60112 -13.797 13.8896 -8.71 0
-8.7 0.0147102 1.51098e-05 0.0147102 1.60112 -13.7964 13.889 -8.7 0
-8.69 0.0147631 1.09554e-05 0.0147631 1.60112 -13.7958 13.8884 -8.69 0
-8.68 0.0148146 7.03581e-06 0.0148146 1.60112 -13.7952 13.8878 -8.68 0
-8.67 0.0148648 3.35102e-06 0.0148648 1.60112 -13.7946 13.8872 -8.67 0
-8.66 0.0149137 -9.89671e-08 0.0149137 1.60112 -13.794 13.8866 -8.66 0
-8.65 0.0149613 -3.31415e-06 0.0149613 1.60111 -13.7933 13.886 -8.65 0
-8.64 0.0150076 -6.29453e-06 0.0150076 1.60111 -13.7927 13.8853 -8.64 0
-8.63 0.0150525 -9.0401e-06 0.0150525 1.60111 -13.7921 13.8847 -8.63 0
-8.62 0.0150961 -1.15509e-05 0.0150961 1.60111 -13.7915 13.8841 -8.62 0
-8.61 0.0151383 -1.38268e-05 0.0151383 1.60111 -13.7909 13.8835 -8.61 0
-8.6 0.0151793 -1.5868e-05 0.0151793 1.60111 -13.7903 13.8829 -8.6 0
-8.59 0.0152189 -1.76744e-05 0.0152189 1.6011 -13.7897 13.8823 -8.59 0
-8.58 0.0152572 -1.92459e-05 0.0152572 1.6011 -13.7891 13.8817 -8.58 0
-8.57 0.0152941 -2.05827e-05 0.0152942 1.6011 -13.7885 13.8811 -8.57 0
-8.56 0.0153298 -2.16846e-05 0.0153298 1.6011 -13.7878 13.8805 -8.56 0
-8.55 0.0153641 -2.25517e-05 0.0153641 1.6011 -13.7872 13.8799 -8.55 0
-8.54 0.0153971 -2.31841e-05 0.0153971 1.6011 -13.7866 13.8793 -8.54 0
-8.53 0.0154287 -2.35816e-05 0.0154287 1.60109 -13.786 13.8787 -8.53 0
-8.52 0.0154591 -2.37443e-05 0.0154591 1.60109 -13.7854 13.8781 -8.52 0
-8.51 0.0154881 -2.36723e-05 0.0154881 1.60109 -13.7848 13.8775 -8.51 0
-8.5 0.0155158 -2.33654e-05 0.0155158 1.60109 -13.7842 13.8768 -8.5 0
-8.49 0.0155421 -2.28237e-05 0.0155421 1.60109 -13.7836 13.8762 -8.49 0
-8.48 0.0155671 -2.20472e-05 0.0155672 1.60109 -13.783 13.8756 -8.48 0
-8.47 0.0155908 -2.10359e-05 0.0155909 1.60108 -13.7823 13.875 -8.47 0
-8.46 0.0156132 -1.97898e-05 0.0156132 1.60108 -13.7817 13.8744 -8.46 0
-8.45 0.0156343 -1.83089e-05 0.0156343 1.60108 -13.7811 13.8738 -8.45 0
-8.44 0.015654 -1.65932e-05 0.015654 1.60108 -13.7805 13.8732 -8.44 0
-8.43 0.0156724 -1.46427e-05 0.0156724 1.60108 -13.7799 13.8726 -8.43 0
-8.42 0.0156895 -1.24574e-05 0.0156895 1.60108 -13.7793 13.872 -8.42 0
-8.41 0.0157052 -1.00373e-05 0.0157052 1.60107 -13.7787 13.8714 -8.41 0
-8.4 0.0157196 -7.38238e-06 0.0157196 1.60107 -13.7781 13.8708 -8.4 0
-8.39 0.0157327 -4.49266e-06 0.0157327 1.60107 -13.7774 13.8702 -8.39 0
-8.38 0.0157445 -1.36813e-06 0.0157445 1.60107 -13.7768 13.8696 -8.38 0
-8.37 0.0157549 1.9912e-06 0.0157549 1.60107 -13.7762 13.869 -8.37 0
-8.36 0.0157641 5.58534e-06 0.0157641 1.60107 -13.7756 13.8683 -8.36 0
-8.35 0.0157718 9.41428e-06 0.0157719 1.60106 -13.775 13.8677 -8.35 0
-8.34 0.0157783 1.3478e-05 0.0157783 1.60106 -13.7744 13.8671 -8.34 0
-8.33 0.0157835 1.77766e-05 0.0157835 1.60106 -13.7738 13.8665 -8.33 0
-8.32 0.0157873 2.23099e-05 0.0157873 1.60106 -13.7732 13.8659 -8.32 0
-8.31 0.0157898 2.70781e-05 0.0157898 1.60106 -13.7726 13.8653 -8.31 0
-8.3 0.0157909 3.2081e-05 0.0157909 1.60106 -13.7719 13.8647 -8.3 0
-8.29 0.0157908 3.73188e-05 0.0157908 1.60105 -13.7713 13.8641 -8.29 0
-8.28 0.0157893 4.27914e-05 0.0157893 1.60105 -13.7707 13.8635 -8.28 0
-8.27 0.0157864 4.84987e-05 0.0157865 1.60105 -13.7701 13.8629 -8.27 0
-8.26 0.0157823 5.44409e-05 0.0157824 1.60105 -13.7695 13.8623 -8.26 0
-8.25 0.0157768 6.06179e-05 0.015777 1.60105 -13.7689 13.8617 -8.25 0
-8.24 0.0158411 5.42337e-05 0.0158412 1.60105 -13.7682 13.861 -8.24 0
-8.23 0.0159115 4.6801e-05 0.0159116 1.60104 -13.7676 13.8603 -8.23 0
-8.22 0.0159803 3.97215e-05 0.0159804 1.60104 -13.7669 13.8597 -8.22 0
